Date,District,Division,Latitude,Longitude,Temperature_2m_C,Temperature_Max_C,Temperature_Min_C,T2MDEW,Relative_Humidity_%,Precipitation_mm,Wind_Speed_m/s,WS10M,Wind_Direction_deg,Surface_Pressure_kPa,Solar_Radiation_kWh/m2,ALLSKY_SFC_LW_DWN,T2M_RANGE,QV2M
2024-08-29,Nilphamari,Rangpur,25.9317,88.856,28.47,32.46,24.55,25.38,84.1,3.12,1.0,1.59,188.8,99.82,18.77,37.58,7.91,20.45
2024-08-30,Nilphamari,Rangpur,25.9317,88.856,29.64,34.26,25.87,26.4,83.65,2.92,1.23,1.95,192.1,99.82,16.32,38.14,8.39,21.73
2024-08-31,Nilphamari,Rangpur,25.9317,88.856,28.91,32.93,25.86,26.57,87.74,9.26,1.57,2.42,175.2,99.88,19.4,37.95,7.07,21.94
2024-08-16,Panchagarh,Rangpur,26.3411,88.5541,29.28,32.73,26.41,26.71,86.56,4.52,1.29,2.05,157.2,98.75,22.98,37.57,6.32,22.38
2024-08-17,Panchagarh,Rangpur,26.3411,88.5541,29.48,33.51,25.77,26.08,83.02,7.27,0.96,1.55,152.6,98.84,20.94,38.54,7.74,21.53
2024-08-18,Panchagarh,Rangpur,26.3411,88.5541,28.93,32.66,25.94,25.61,83.25,6.9,1.3,2.08,114.6,98.95,21.75,37.88,6.72,20.92
2024-08-19,Panchagarh,Rangpur,26.3411,88.5541,27.8,31.09,25.62,24.91,84.6,5.49,1.7,2.62,102.5,98.85,18.15,38.21,5.47,20.08
2024-08-20,Panchagarh,Rangpur,26.3411,88.5541,27.44,30.77,25.07,24.28,83.25,1.92,1.62,2.48,74.3,98.88,15.4,38.12,5.7,19.34
2024-08-21,Panchagarh,Rangpur,26.3411,88.5541,26.94,29.8,25.29,24.89,88.69,3.49,2.04,3.09,74.8,98.95,18.06,37.66,4.51,20.05
2024-08-22,Panchagarh,Rangpur,26.3411,88.5541,28.44,31.78,25.26,25.24,83.3,5.11,1.31,2.05,114.2,98.9,19.79,38.51,6.52,20.48
2024-08-23,Panchagarh,Rangpur,26.3411,88.5541,27.89,30.67,25.26,25.63,87.8,11.74,1.96,2.95,130.4,99.01,14.85,38.19,5.41,20.91
2024-08-24,Panchagarh,Rangpur,26.3411,88.5541,27.72,29.65,25.44,25.7,88.82,3.66,1.28,1.92,147.9,99.02,17.54,37.98,4.21,21.0
2024-08-25,Panchagarh,Rangpur,26.3411,88.5541,27.18,29.01,25.55,25.33,89.62,2.32,1.44,2.21,179.0,98.84,18.09,37.82,3.46,20.58
2024-08-26,Panchagarh,Rangpur,26.3411,88.5541,26.85,29.46,24.75,24.99,89.76,4.57,1.82,2.85,127.6,98.91,13.29,37.83,4.71,20.14
2024-08-27,Panchagarh,Rangpur,26.3411,88.5541,27.2,30.29,24.6,25.19,88.97,7.1,1.46,2.32,147.7,99.07,13.57,37.71,5.69,20.36
2024-08-28,Panchagarh,Rangpur,26.3411,88.5541,28.07,32.07,24.86,25.72,87.55,1.01,1.61,2.57,199.0,98.92,20.17,37.87,7.21,21.05
2024-08-29,Panchagarh,Rangpur,26.3411,88.5541,28.05,31.49,24.7,25.62,87.17,3.3,1.27,2.07,198.0,98.88,17.9,37.75,6.79,20.94
2024-08-30,Panchagarh,Rangpur,26.3411,88.5541,29.32,33.59,25.92,26.27,84.33,1.56,1.51,2.43,201.3,98.88,21.14,37.95,7.67,21.79
2024-08-31,Panchagarh,Rangpur,26.3411,88.5541,28.4,31.71,25.55,26.52,89.83,13.74,1.54,2.48,185.2,98.93,15.92,38.22,6.16,22.09
2024-08-16,Rangpur,Rangpur,25.7439,89.2752,29.15,32.29,26.6,26.94,88.22,12.2,1.64,2.37,113.2,99.94,21.87,38.08,5.69,22.41
2024-08-17,Rangpur,Rangpur,25.7439,89.2752,29.58,33.29,26.18,26.21,82.86,4.21,1.39,2.02,71.5,100.03,19.12,38.28,7.11,21.43
2024-08-18,Rangpur,Rangpur,25.7439,89.2752,29.26,32.11,26.83,26.0,83.05,3.6,1.86,2.62,79.5,100.13,15.22,38.39,5.28,21.16
2024-08-19,Rangpur,Rangpur,25.7439,89.2752,28.21,30.95,26.07,26.05,88.44,5.2,3.11,4.33,65.7,99.96,17.71,38.41,4.88,21.24
2024-08-20,Rangpur,Rangpur,25.7439,89.2752,28.12,30.9,26.24,26.5,91.06,15.01,4.41,6.15,58.2,99.89,13.21,38.73,4.66,21.85
2024-08-21,Rangpur,Rangpur,25.7439,89.2752,28.19,30.97,26.59,26.59,91.22,9.21,3.46,4.8,90.6,100.02,13.74,38.38,4.38,21.93
2024-08-22,Rangpur,Rangpur,25.7439,89.2752,27.79,30.3,25.85,26.07,90.57,9.5,2.39,3.32,48.6,100.03,13.32,38.21,4.45,21.26
2024-08-23,Rangpur,Rangpur,25.7439,89.2752,27.76,29.52,26.2,26.26,91.64,14.0,2.56,3.66,120.6,100.18,17.95,37.93,3.32,21.46
2024-08-24,Rangpur,Rangpur,25.7439,89.2752,28.67,32.13,25.78,26.44,88.24,1.95,2.27,3.24,125.9,100.19,18.83,38.27,6.35,21.69
2024-08-25,Rangpur,Rangpur,25.7439,89.2752,27.45,29.06,26.18,25.77,90.69,6.91,1.75,2.57,143.9,100.04,19.19,37.53,2.88,20.88
2024-08-26,Rangpur,Rangpur,25.7439,89.2752,26.83,29.38,25.05,24.86,89.18,1.6,3.58,5.09,100.5,100.06,16.09,37.06,4.33,19.75
2024-08-27,Rangpur,Rangpur,25.7439,89.2752,28.07,31.66,25.13,25.72,87.46,0.29,2.33,3.37,125.0,100.24,17.31,37.97,6.53,20.77
2024-08-28,Rangpur,Rangpur,25.7439,89.2752,28.49,31.84,25.78,25.79,85.8,0.83,1.41,2.06,198.2,100.14,19.18,37.77,6.06,20.87
2024-08-29,Rangpur,Rangpur,25.7439,89.2752,29.05,32.6,25.22,25.23,80.52,1.03,0.85,1.26,211.3,100.08,18.14,37.98,7.38,20.21
2024-08-30,Rangpur,Rangpur,25.7439,89.2752,29.55,33.59,26.55,26.33,83.54,1.32,1.28,1.91,186.8,100.1,20.06,38.31,7.04,21.58
2024-08-31,Rangpur,Rangpur,25.7439,89.2752,29.04,32.46,26.53,26.46,86.3,6.11,1.84,2.68,172.2,100.15,16.93,38.09,5.93,21.73
2024-08-16,Thakurgaon,Rangpur,26.0336,88.4616,29.69,33.41,26.52,27.13,86.71,7.05,1.37,2.06,122.3,99.69,22.98,37.57,6.89,22.72
2024-08-17,Thakurgaon,Rangpur,26.0336,88.4616,29.96,34.37,26.55,26.38,82.44,6.11,0.72,1.12,112.2,99.79,20.94,38.54,7.82,21.72
2024-08-18,Thakurgaon,Rangpur,26.0336,88.4616,29.37,32.89,26.41,26.22,83.84,4.7,1.48,2.15,87.8,99.89,21.75,37.88,6.48,21.47
2024-08-19,Thakurgaon,Rangpur,26.0336,88.4616,28.01,31.65,25.52,25.65,87.47,3.77,2.53,3.68,68.7,99.77,18.15,38.21,6.13,20.78
2024-08-20,Thakurgaon,Rangpur,26.0336,88.4616,27.43,31.02,24.99,25.2,87.93,1.98,3.86,5.62,49.4,99.77,15.4,38.12,6.03,20.25
2024-08-21,Thakurgaon,Rangpur,26.0336,88.4616,27.36,30.69,25.32,25.63,90.45,2.36,3.65,5.34,57.5,99.83,18.06,37.66,5.37,20.77
2024-08-22,Thakurgaon,Rangpur,26.0336,88.4616,28.21,31.38,25.27,25.73,86.83,4.05,1.72,2.55,55.2,99.82,19.79,38.51,6.11,20.87
2024-08-23,Thakurgaon,Rangpur,26.0336,88.4616,28.12,30.25,26.27,26.16,89.28,13.29,2.48,3.63,108.6,99.93,14.85,38.19,3.98,21.38
2024-08-24,Thakurgaon,Rangpur,26.0336,88.4616,28.2,30.9,25.68,26.13,88.82,1.51,1.74,2.62,115.9,99.94,17.54,37.98,5.22,21.35
2024-08-25,Thakurgaon,Rangpur,26.0336,88.4616,27.28,28.62,25.83,25.44,89.73,1.95,1.28,1.94,159.6,99.77,18.09,37.82,2.79,20.52
2024-08-26,Thakurgaon,Rangpur,26.0336,88.4616,26.84,28.99,25.05,24.84,89.01,0.94,2.88,4.34,99.0,99.82,13.29,37.83,3.94,19.78
2024-08-27,Thakurgaon,Rangpur,26.0336,88.4616,27.79,31.35,24.87,25.44,87.41,2.02,1.98,2.97,116.2,100.0,13.57,37.71,6.48,20.48
2024-08-28,Thakurgaon,Rangpur,26.0336,88.4616,28.45,32.59,24.99,25.74,85.99,0.95,1.4,2.13,192.2,99.87,20.17,37.87,7.6,20.89
2024-08-29,Thakurgaon,Rangpur,26.0336,88.4616,28.47,32.46,24.55,25.38,84.1,3.12,1.0,1.59,188.8,99.82,17.9,37.75,7.91,20.45
2024-08-30,Thakurgaon,Rangpur,26.0336,88.4616,29.64,34.26,25.87,26.4,83.65,2.92,1.23,1.95,192.1,99.82,21.14,37.95,8.39,21.73
2024-08-31,Thakurgaon,Rangpur,26.0336,88.4616,28.91,32.93,25.86,26.57,87.74,9.26,1.57,2.42,175.2,99.88,15.92,38.22,7.07,21.94
